1667	7.544	7
1668	7.52	7
1669	7.514	7
1670	7.527	7
1671	7.579	7
1672	7.528	7
1673	7.49	7
1674	7.511	7
1675	7.551	7
1676	7.51	7
1677	7.5	7
1678	7.508	7
1679	7.552	7
1680	7.518	7
1681	7.575	7
1682	7.504	7
1683	7.543	7
1684	7.519	7
1685	7.506	7
1686	7.516	7
1687	7.55	7
1688	7.509	7
1689	7.485	7
1690	7.503	7
1691	7.49	7
1692	7.502	7
1693	7.466	7
1694	7.507	7
1695	7.514	7
1696	7.503	7
1697	7.485	7
1698	7.508	7
1699	7.501	7
1700	7.535	7
1701	7.587	7
1702	7.506	7
1703	7.476	7
1704	7.532	7
1705	7.482	7
1706	7.492	7
1707	7.509	7
1708	7.573	7
1709	7.538	7
1710	7.549	7
1711	7.475	7
1712	7.49	7
1713	7.557	7
1714	7.484	7
1715	7.548	7
1716	7.583	7
1717	7.503	7
1718	7.515	7
1719	7.572	7
1720	7.502	7
1721	7.553	7
1722	7.526	7
1723	7.569	7
1724	7.504	7
1725	7.492	7
1726	7.525	7
1727	7.528	7
1728	7.485	7
1729	7.529	7
1730	7.485	7
1731	7.417	7
1732	7.561	7
1733	7.551	7
1734	7.571	7
1735	7.493	7
1736	7.549	7
1737	7.518	7
1738	7.521	7
1739	7.498	7
1740	7.569	7
1741	7.448	7
1742	7.482	7
1743	7.494	7
1744	7.538	7
1745	7.504	7
1746	7.511	7
1747	7.534	7
1748	7.572	7
1749	7.48	7
1750	7.534	7
1751	7.52	8
1752	7.586	8
1753	7.491	8
1754	7.529	8
1755	7.5	8
1756	7.536	8
1757	7.58	8
1758	7.525	8
1759	7.504	8
1760	7.472	8
1761	7.492	8
1762	7.518	8
1763	7.55	8
1764	7.545	8
1765	7.562	8
1766	7.512	8
1767	7.532	8
1768	7.527	8
1769	7.484	8
1770	7.52	8
1771	7.512	8
1772	7.522	8
1773	7.584	8
1774	7.524	8
1775	7.752	8
1776	7.494	8
1777	7.49	8
1778	7.533	8
1779	7.518	8
1780	7.513	8
1781	7.502	8
1782	7.479	8
1783	7.511	8
1784	7.474	8
1785	7.498	8
1786	7.531	8
1787	7.476	8
1788	7.488	8
1789	7.489	8
1790	7.514	8
1791	7.5	8
1792	7.502	8
1793	7.516	8
1794	7.503	8
1795	7.515	8
1796	7.467	8
1797	7.485	8
1798	7.518	8
1799	7.477	8
1800	7.502	8
1801	7.551	8
1802	7.549	8
1803	7.558	8
1804	7.579	8
1805	7.523	8
1806	7.611	8
1807	7.571	8
1808	7.552	8
1809	7.525	8
1810	7.514	8
1811	7.515	8
1812	7.616	8
1813	7.478	8
1814	7.538	8
1815	7.534	8
1816	7.538	8
1817	7.558	8
1818	7.551	8
1819	7.525	8
1820	7.537	8
1821	7.513	8
1822	7.533	8
1823	7.487	8
1824	7.51	8
1825	7.555	8
1826	7.515	8
1827	7.505	8
1828	7.459	8
1829	7.493	8
1830	7.488	8
1831	7.462	8
1832	7.509	8
1833	7.54	8
1834	7.511	8
1835	7.469	8
1836	7.579	8
1837	7.514	8
1838	7.523	8
1839	7.507	8
1840	7.581	8
1841	7.501	8
1842	7.476	8
1843	7.503	8
1844	7.54	8
1845	7.48	8
1846	7.452	8
1847	7.468	8
1848	7.5	8
1849	7.504	8
1850	7.494	8
1851	7.495	8
1852	7.589	8
1853	7.538	8
1854	7.503	8
1855	7.496	8
1856	7.477	8
1857	7.468	8
1858	7.501	8
1859	7.523	8
1860	7.497	8
1861	7.48	8
1862	7.515	8
1863	7.496	8
1864	7.481	8
1865	7.538	8
1866	7.523	8
1867	7.515	8
1868	7.523	8
1869	7.528	8
1870	7.494	8
1871	7.489	8
1872	7.496	8
1873	7.503	8
1874	7.481	8
1875	7.508	8
1876	7.539	8
1877	7.581	8
1878	7.491	8
1879	7.537	8
1880	7.557	8
1881	7.548	8
1882	7.469	8
1883	7.445	8
1884	7.532	8
1885	7.517	8
1886	7.523	8
1887	7.545	8
1888	7.488	8
1889	7.516	8
1890	7.519	8
1891	7.536	8
1892	7.477	8
1893	7.53	8
1894	7.484	8
1895	7.579	8
1896	7.522	8
1897	7.556	8
1898	7.495	8
1899	7.521	8
1900	7.482	8
1901	7.536	8
1902	7.543	8
1903	7.537	8
1904	7.463	8
1905	7.562	8
1906	7.504	8
1907	7.512	8
1908	7.559	8
1909	7.546	8
1910	7.505	8
1911	7.49	8
1912	7.547	8
1913	7.501	8
1914	7.544	8
1915	7.593	8
1916	7.505	8
1917	7.565	8
1918	7.508	8
1919	7.551	8
1920	7.496	8
1921	7.518	8
1922	7.551	8
1923	7.519	8
1924	7.496	8
1925	7.551	8
1926	7.469	8
1927	7.486	8
1928	7.525	8
1929	7.516	8
1930	7.467	8
1931	7.525	8
1932	7.5	8
1933	7.5	8
1934	7.472	8
1935	7.491	8
1936	7.523	8
1937	7.5	8
1938	7.52	8
1939	7.575	8
1940	7.5	8
1941	7.503	8
1942	7.459	8
1943	7.531	8
1944	7.497	8
1945	7.51	8
1946	7.527	8
1947	7.504	8
1948	7.531	8
1949	7.489	8
1950	7.519	8
1951	7.567	8
1952	7.528	8
1953	7.477	8
1954	7.484	8
1955	7.492	8
1956	7.431	8
1957	7.478	8
1958	7.516	8
1959	7.519	8
1960	7.508	8
1961	7.45	8
1962	7.491	8
1963	7.504	8
1964	7.454	8
1965	7.482	8
1966	7.455	8
1967	7.473	8
1968	7.57	8
1969	7.516	8
1970	7.502	8
1971	7.496	8
1972	7.485	8
1973	7.452	8
1974	7.543	8
1975	7.459	8
1976	7.537	8
1977	7.49	8
1978	7.541	8
1979	7.58	8
1980	7.511	8
1981	7.515	8
1982	7.551	8
1983	7.544	8
1984	7.474	8
1985	7.556	8
1986	7.582	8
1987	7.539	8
1988	7.537	8
1989	7.571	8
1990	7.524	8
1991	7.529	8
1992	7.528	8
1993	7.492	8
1994	7.557	8
1995	7.559	8
1996	7.514	8
1997	7.519	8
1998	7.606	8
1999	7.547	8
2000	7.494	8
